date,amount,product
2026-12-14,101.32,B
2026-12-15,117.33,A
2026-12-16,103.71,A
2026-12-17,73.97,C
2026-12-18,125.16,C
2026-12-19,116.39,A
2026-12-20,106.76,B
2026-12-21,70.67,C
2026-12-22,94.6,B
2026-12-23,72.57,B
2026-12-24,93.97,C
2026-12-25,106.05,C
2026-12-26,86.73,C
2026-12-27,117.75,B
2026-12-28,120.91,A
2026-12-29,114.55,C
2026-12-30,122.34,B
2026-12-31,77.43,B
2027-01-01,82.03,B
2027-01-02,79.83,B
2027-01-03,112.07,C
2027-01-04,117.83,C
2027-01-05,94.82,C
2027-01-06,116.6,C
2027-01-07,84.02,C
2027-01-08,71.07,C
2027-01-09,84.02,A
2027-01-10,86.66,B
2027-01-11,121.67,A
2027-01-12,126.4,B
2027-01-13,89.39,C
2027-01-14,125.05,C
2027-01-15,83.76,C
2027-01-16,88.12,C
2027-01-17,90.32,B
2027-01-18,113.89,C
2027-01-19,87.26,B
2027-01-20,116.63,C
2027-01-21,78.26,C
2027-01-22,86.32,A
2027-01-23,77.9,C
2027-01-24,77.05,C
2027-01-25,80.28,C
2027-01-26,107.48,C
2027-01-27,90.85,B
2027-01-28,115.38,A
2027-01-29,108.18,B
2027-01-30,84.81,C
2027-01-31,117.73,A
2027-02-01,106.15,B
2027-02-02,109.98,C
2027-02-03,107.4,C
2027-02-04,77.58,A
2027-02-05,103.54,C
2027-02-06,93.08,B
2027-02-07,96.98,A
2027-02-08,119.89,B
2027-02-09,101.31,B
2027-02-10,105.85,C
2027-02-11,103.53,B
2027-02-12,87.4,B
2027-02-13,108.4,C
2027-02-14,108.25,B
2027-02-15,81.83,C
2027-02-16,83.56,C
2027-02-17,123.46,A
2027-02-18,80.01,C
2027-02-19,108.65,B
2027-02-20,82.62,A
2027-02-21,121.86,C
2027-02-22,90.2,C
2027-02-23,89.54,C
2027-02-24,75.22,B
2027-02-25,85.95,A
2027-02-26,129.31,C
2027-02-27,93.32,C
2027-02-28,100.49,A
2027-03-01,82.53,A
2027-03-02,78.96,C
2027-03-03,82.15,B
2027-03-04,129.22,C
2027-03-05,102.09,B
2027-03-06,112.02,B
2027-03-07,125.51,A
2027-03-08,129.12,A
2027-03-09,86.74,A
2027-03-10,73.75,B
2027-03-11,129.81,B
2027-03-12,85.96,C
2027-03-13,112.9,C
2027-03-14,92.12,A
2027-03-15,117.34,B
2027-03-16,94.13,A
2027-03-17,103.75,C
2027-03-18,103.85,B
2027-03-19,81.59,B
2027-03-20,74.5,B
2027-03-21,70.01,B
2027-03-22,89.75,C
2027-03-23,73.35,C
2027-03-24,114.35,A
2027-03-25,71.3,C
2027-03-26,98.71,A
2027-03-27,118.36,C
2027-03-28,86.32,C
2027-03-29,118.53,A
2027-03-30,76.37,A
2027-03-31,77.4,C
2027-04-01,129.56,A
2027-04-02,81.49,C
2027-04-03,118.99,A
2027-04-04,99.65,B
2027-04-05,129.17,C
2027-04-06,84.7,C
2027-04-07,104.29,B
2027-04-08,75.83,B
2027-04-09,119.68,A
2027-04-10,84.03,A
2027-04-11,80.12,C
2027-04-12,129.4,B
2027-04-13,82.99,B
2027-04-14,107.55,C
2027-04-15,115.64,C
2027-04-16,86.97,C
2027-04-17,84.95,A
2027-04-18,103.74,A
2027-04-19,102.42,B
2027-04-20,123.49,C
2027-04-21,112.8,B
2027-04-22,119.38,B
2027-04-23,119.43,A
2027-04-24,91.9,C
2027-04-25,111.13,A
2027-04-26,96.24,A
2027-04-27,129.74,C
2027-04-28,107.68,A
2027-04-29,74.57,C
2027-04-30,97.68,A
2027-05-01,94.09,C
2027-05-02,109.31,A
2027-05-03,106.43,B
2027-05-04,96.45,B
2027-05-05,122.77,C
2027-05-06,129.61,B
2027-05-07,76.93,B
2027-05-08,96.88,B
2027-05-09,79.41,B
2027-05-10,100.58,A
2027-05-11,85.67,C
2027-05-12,75.77,B
2027-05-13,99.42,A
2027-05-14,121,A
2027-05-15,104.54,B
2027-05-16,81.2,C
2027-05-17,125.01,C
2027-05-18,88.63,A
2027-05-19,127.04,C
2027-05-20,128.89,B
2027-05-21,110.51,C
2027-05-22,127.05,C
2027-05-23,86.87,C
2027-05-24,129.02,B
2027-05-25,100.85,A
2027-05-26,121.37,C
2027-05-27,90.91,B
2027-05-28,125.75,B
2027-05-29,106.98,A
2027-05-30,104.08,B
2027-05-31,102.97,A
2027-06-01,117.53,A
2027-06-02,108.86,A
2027-06-03,101.99,B
2027-06-04,82.69,B
2027-06-05,106.74,B
2027-06-06,95.19,A
2027-06-07,95.52,A
2027-06-08,120.69,A
2027-06-09,82.28,B
2027-06-10,82,B
2027-06-11,116.38,B
2027-06-12,111.6,B
2027-06-13,90.02,B
2027-06-14,116.33,C
2027-06-15,93.07,C
2027-06-16,81.8,B
2027-06-17,122.5,B
2027-06-18,82.3,B
2027-06-19,82.21,C
2027-06-20,97.26,B
2027-06-21,85.73,A
2027-06-22,97.16,B
2027-06-23,85.3,A
2027-06-24,126.13,B
2027-06-25,115.66,B
2027-06-26,127.88,A
2027-06-27,83.4,A
2027-06-28,92.83,A
2027-06-29,108.2,A
2027-06-30,128.66,C
2027-07-01,108.53,B
2027-07-02,73.76,C
2027-07-03,81.73,C
2027-07-04,82.62,C
2027-07-05,73.55,A
2027-07-06,72.48,A
2027-07-07,72.92,B
2027-07-08,76.84,C
2027-07-09,73.48,A
2027-07-10,85.41,A
2027-07-11,107.22,A
2027-07-12,126.62,A
2027-07-13,119,A
2027-07-14,90.08,C
2027-07-15,78.46,C
2027-07-16,129.05,A
2027-07-17,129.54,B
2027-07-18,125.62,C
2027-07-19,70.26,B
2027-07-20,86.12,B
2027-07-21,73.18,A
2027-07-22,106.34,B
2027-07-23,89.8,C
2027-07-24,70.98,B
2027-07-25,73.55,C
2027-07-26,83.41,B
2027-07-27,122.74,C
2027-07-28,91.41,B
2027-07-29,103.79,A
2027-07-30,70.86,A
2027-07-31,101.63,B
2027-08-01,115.77,A
2027-08-02,84.39,C
2027-08-03,84.54,B
2027-08-04,112.23,B
2027-08-05,112.1,B
2027-08-06,127.63,C
2027-08-07,71.04,B
2027-08-08,100.08,B
2027-08-09,110.98,A
2027-08-10,76.93,C
2027-08-11,108.55,B
2027-08-12,112,B
2027-08-13,81.33,A
2027-08-14,77.21,B
2027-08-15,81.53,C
2027-08-16,106.44,A
2027-08-17,121.95,B
2027-08-18,86.14,B
2027-08-19,87.83,B
2027-08-20,99.26,B
2027-08-21,123.32,C
2027-08-22,128.37,C
2027-08-23,96.82,A
2027-08-24,123.39,C
2027-08-25,72.02,A
2027-08-26,91.99,C
2027-08-27,126.9,C
2027-08-28,121.96,A
2027-08-29,96.15,B
2027-08-30,117.09,A
2027-08-31,97.1,A
2027-09-01,79.98,C
2027-09-02,119.73,C
2027-09-03,129.87,B
2027-09-04,89.17,A
2027-09-05,76.56,A
2027-09-06,105.94,C
2027-09-07,121.21,C
2027-09-08,99.63,C
2027-09-09,77.78,A
2027-09-10,81.72,B
2027-09-11,91.49,A
2027-09-12,105.31,C
2027-09-13,85.4,A
2027-09-14,110.71,C
2027-09-15,72.05,B
2027-09-16,104.3,A
2027-09-17,129.58,B
2027-09-18,102.05,A
2027-09-19,127.5,C
2027-09-20,71.04,B
2027-09-21,96.93,A
2027-09-22,72.84,A
2027-09-23,89.73,A
2027-09-24,125.9,C
2027-09-25,118.15,B
2027-09-26,102.02,B
2027-09-27,127.71,A
2027-09-28,127.22,A
2027-09-29,79.5,A
2027-09-30,99.93,C
2027-10-01,117.67,B
2027-10-02,129.84,B
2027-10-03,115.3,A
2027-10-04,110.68,A
2027-10-05,94.47,A
2027-10-06,127.26,B
2027-10-07,79.38,C
2027-10-08,124.18,B
2027-10-09,129.29,B
2027-10-10,91.05,C
2027-10-11,78.96,C
2027-10-12,80.22,B
2027-10-13,76.02,C
2027-10-14,92.12,C
2027-10-15,107.38,B
2027-10-16,74.06,C
2027-10-17,81.55,A
2027-10-18,107.34,A
2027-10-19,70.3,B
2027-10-20,87.09,A
2027-10-21,105.97,B
2027-10-22,100.96,B
2027-10-23,104.13,A
2027-10-24,97.29,A
2027-10-25,81.82,B
2027-10-26,78.57,B
2027-10-27,117.9,B
2027-10-28,116.06,A
2027-10-29,80.58,B
2027-10-30,92.5,C
2027-10-31,123.99,C
2027-11-01,109.22,A
2027-11-02,82.01,A
2027-11-03,84.75,A
2027-11-04,79.37,C
2027-11-05,91.06,B
2027-11-06,85.83,A
2027-11-07,92.79,B
2027-11-08,84.31,B
2027-11-09,126.53,A
2027-11-10,100.34,A
2027-11-11,111.77,A
2027-11-12,85.63,B
2027-11-13,70.65,C
2027-11-14,89.95,B
2027-11-15,125.54,B
2027-11-16,81.83,B
2027-11-17,79.64,C
2027-11-18,70.08,B
2027-11-19,90.07,B
2027-11-20,120.97,B
2027-11-21,71.62,B
2027-11-22,84.81,C
2027-11-23,90.74,B
2027-11-24,78.38,A
2027-11-25,118.09,B
2027-11-26,102.64,B
2027-11-27,87.34,C
2027-11-28,75.32,B
2027-11-29,114.65,C
2027-11-30,78.06,B
2027-12-01,113.41,B
2027-12-02,122.5,C
2027-12-03,83.13,C
2027-12-04,77.79,B
2027-12-05,99.58,C
2027-12-06,88.07,B
2027-12-07,79.34,A
2027-12-08,79.51,A
2027-12-09,116.7,B
2027-12-10,76.74,B
2027-12-11,101.99,A
2027-12-12,116.86,B
2027-12-13,128.48,C
2027-12-14,82.07,B
2027-12-15,113.56,B
2027-12-16,116.03,B
2027-12-17,87.37,A
2027-12-18,110.51,B
2027-12-19,101.26,B
2027-12-20,100.47,B
2027-12-21,92.68,B
2027-12-22,116.82,A
2027-12-23,84.37,A
2027-12-24,82.86,A
2027-12-25,103.35,C
2027-12-26,121,A
2027-12-27,107.79,B
2027-12-28,72.39,B
2027-12-29,117.57,B
2027-12-30,121.45,B
2027-12-31,104.35,C
2028-01-01,120.36,A
2028-01-02,127.6,C
2028-01-03,83.74,C
2028-01-04,95.9,C
2028-01-05,116.74,B
2028-01-06,71.55,B
2028-01-07,77.49,C
2028-01-08,86.73,C
2028-01-09,78.73,C
2028-01-10,106.78,A
2028-01-11,123.43,C
2028-01-12,101.38,B
2028-01-13,127.75,B
2028-01-14,84.19,A
2028-01-15,109.62,A
2028-01-16,103.43,A
2028-01-17,129.97,C
2028-01-18,114.11,B
2028-01-19,76.86,B
2028-01-20,117.8,B
2028-01-21,115.03,C
2028-01-22,70.58,B
2028-01-23,81.07,A
2028-01-24,100.39,A
2028-01-25,93.13,A
2028-01-26,90.67,C
2028-01-27,116.72,B
2028-01-28,117.58,C
2028-01-29,105.82,B
2028-01-30,114.79,B
2028-01-31,108.56,B
2028-02-01,72.69,C
2028-02-02,118.39,C
2028-02-03,102.45,B
2028-02-04,83.41,B
2028-02-05,105.54,B
2028-02-06,79.14,A
2028-02-07,86.11,A
2028-02-08,125.67,A
2028-02-09,92.33,C
2028-02-10,79.1,A
2028-02-11,107.52,B
2028-02-12,111.19,B
2028-02-13,90.25,B
2028-02-14,124.09,C
2028-02-15,73.8,C
2028-02-16,117.04,A
2028-02-17,111.55,A
2028-02-18,118.34,A
2028-02-19,110.78,A
2028-02-20,102.93,A
2028-02-21,121.46,C
2028-02-22,99.63,C
2028-02-23,115.36,B
2028-02-24,87.09,C
2028-02-25,128.45,B
2028-02-26,71.86,C
2028-02-27,95.15,B
2028-02-28,117.73,B
2028-02-29,73.69,A
2028-03-01,104.34,A
2028-03-02,101.73,B
2028-03-03,103.32,C
2028-03-04,119.86,C
2028-03-05,105.12,C
2028-03-06,84.06,B
2028-03-07,91.43,A
2028-03-08,89.45,A
2028-03-09,87.85,C
2028-03-10,74.82,C
2028-03-11,123.56,C
2028-03-12,79.67,A
2028-03-13,121.54,B
2028-03-14,110.81,C
2028-03-15,118.4,A
2028-03-16,102.05,B
2028-03-17,82.01,B
2028-03-18,112.15,B
2028-03-19,102.84,B
2028-03-20,82.69,B
2028-03-21,123.91,C
2028-03-22,124.93,B
2028-03-23,101.12,A
2028-03-24,82.19,C
2028-03-25,102.97,B
2028-03-26,81.39,C
2028-03-27,93.42,A
2028-03-28,85.9,C
2028-03-29,126.02,B
2028-03-30,101.88,A
2028-03-31,82.06,C
2028-04-01,77.19,B
2028-04-02,94.28,C
2028-04-03,97.96,C
2028-04-04,93.69,C
2028-04-05,101.69,C
2028-04-06,108.82,B
2028-04-07,73.52,A
2028-04-08,125.26,C
2028-04-09,107.79,B
2028-04-10,88,C
2028-04-11,91.65,B
2028-04-12,70.93,B
2028-04-13,126.67,A
2028-04-14,85.42,C
2028-04-15,101.22,A
2028-04-16,126.16,A
2028-04-17,94.71,C
2028-04-18,112.58,B
2028-04-19,126.48,B
2028-04-20,120.52,B
2028-04-21,102.34,C
2028-04-22,118.93,B
2028-04-23,87.39,C
2028-04-24,72.73,A
2028-04-25,118.88,A
2028-04-26,115.03,C
2028-04-27,115.13,B
2028-04-28,103.58,B
2028-04-29,91.88,C
2028-04-30,127.29,B
2028-05-01,104.69,B
2028-05-02,90.99,B
2028-05-03,123.65,B
2028-05-04,73.34,A
2028-05-05,91.21,B
2028-05-06,122.44,A
2028-05-07,112.54,C
2028-05-08,82.45,C
2028-05-09,108.85,B
2028-05-10,88.45,A
2028-05-11,73.02,A
2028-05-12,79.13,B
2028-05-13,94.99,C
2028-05-14,94.43,C
2028-05-15,95.09,A
2028-05-16,80.24,A
2028-05-17,109.86,B
2028-05-18,117.39,A
2028-05-19,89.78,B
2028-05-20,97.93,C
2028-05-21,122.03,C
2028-05-22,120.9,B
2028-05-23,84.67,C
2028-05-24,86.29,C
2028-05-25,84.82,C
2028-05-26,70.56,C
2028-05-27,99.99,C
2028-05-28,89.19,B
2028-05-29,86.54,C
2028-05-30,126.68,C
2028-05-31,74.83,A
2028-06-01,109.76,A
2028-06-02,82.9,C
2028-06-03,90.78,A
2028-06-04,78.53,A
2028-06-05,91.11,A
2028-06-06,81.42,B
2028-06-07,79.26,A
2028-06-08,82.4,C
2028-06-09,79.45,C
2028-06-10,111.04,B
2028-06-11,112.62,B
2028-06-12,72.61,B
2028-06-13,108.05,C
2028-06-14,79.12,A
2028-06-15,120.12,B
2028-06-16,100.57,B
2028-06-17,113.3,C
2028-06-18,88.12,B
2028-06-19,82.84,B
2028-06-20,93.6,A
2028-06-21,110.68,A
2028-06-22,101.58,C
2028-06-23,101.11,C
2028-06-24,116.73,A
2028-06-25,88.98,B
2028-06-26,117.42,A
2028-06-27,85.27,B
2028-06-28,93.28,A
2028-06-29,85.43,C
2028-06-30,76.35,B
2028-07-01,75.1,C
2028-07-02,85.67,C
2028-07-03,111.03,B
2028-07-04,117.01,B
2028-07-05,117.01,B
2028-07-06,100.55,B
2028-07-07,87.01,B
2028-07-08,124.53,B
2028-07-09,70.83,A
2028-07-10,126.59,B
2028-07-11,127.13,C
2028-07-12,127.03,A
2028-07-13,105.49,A
2028-07-14,86.34,A
2028-07-15,92.85,A
2028-07-16,87.44,B
2028-07-17,93.92,C
2028-07-18,126.97,C
2028-07-19,123.36,B
2028-07-20,77.94,C
2028-07-21,82.67,B
2028-07-22,97.04,B
2028-07-23,72.6,A
2028-07-24,129.07,B
2028-07-25,105.09,C
2028-07-26,76.52,A
2028-07-27,118.6,B
2028-07-28,109.78,A
2028-07-29,125.49,C
2028-07-30,92.71,B
2028-07-31,93.47,B
2028-08-01,70.28,B
2028-08-02,92.1,A
2028-08-03,85.26,B
2028-08-04,112.01,A
2028-08-05,110.23,B
2028-08-06,75.7,A
2028-08-07,95.69,B
2028-08-08,98.03,A
2028-08-09,84.37,B
2028-08-10,85.42,C
2028-08-11,108.59,B
2028-08-12,74.25,A
2028-08-13,109.04,C
2028-08-14,76.9,C
2028-08-15,122.68,C
2028-08-16,80.67,C
2028-08-17,97.83,B
2028-08-18,93.32,C
2028-08-19,87.34,C
2028-08-20,122.98,B
2028-08-21,124.29,B
2028-08-22,79.46,B
2028-08-23,126.1,C
2028-08-24,72.3,A
2028-08-25,111.99,B
2028-08-26,114.33,C
2028-08-27,81.12,C
2028-08-28,124.73,B
2028-08-29,102,A
2028-08-30,93.86,A
2028-08-31,93.42,C
2028-09-01,83.69,C
2028-09-02,86.79,B
2028-09-03,107.47,C
2028-09-04,80.21,B
2028-09-05,70.26,A
2028-09-06,104.28,C
2028-09-07,115.75,A
2028-09-08,93.7,B
2028-09-09,89.55,C
2028-09-10,123.63,A
2028-09-11,74.94,A
2028-09-12,80.33,A
2028-09-13,100.28,C
2028-09-14,114.62,C
2028-09-15,88.8,A
2028-09-16,105.84,B
2028-09-17,75.33,C
2028-09-18,85.03,B
2028-09-19,92.28,B
2028-09-20,75.83,A
2028-09-21,126.05,A
2028-09-22,107.63,B
2028-09-23,91.17,B
2028-09-24,127.67,C
2028-09-25,73.41,A
2028-09-26,116.91,B
2028-09-27,95.7,B
2028-09-28,120.12,C
2028-09-29,105.25,A
2028-09-30,124.01,C
2028-10-01,71.73,A
2028-10-02,88.44,C
2028-10-03,108.84,A
2028-10-04,111.34,C
2028-10-05,124.84,C
2028-10-06,72.9,C
2028-10-07,119.91,B
2028-10-08,74.6,A
2028-10-09,107.15,C
2028-10-10,124.05,A
2028-10-11,116.73,C
2028-10-12,122.8,A
2028-10-13,93.98,A
2028-10-14,77.94,C
2028-10-15,79.1,A
2028-10-16,118.64,B
2028-10-17,107.79,A
2028-10-18,84.23,C
2028-10-19,116.31,C
2028-10-20,120.82,B
2028-10-21,113.11,A
2028-10-22,120.03,A
2028-10-23,73.92,C
2028-10-24,108.21,C
2028-10-25,88.18,C
2028-10-26,91.75,C
2028-10-27,77.52,C
2028-10-28,76.34,A
2028-10-29,91.2,A
2028-10-30,95.4,B
2028-10-31,122.7,C
2028-11-01,107.43,B
2028-11-02,81.18,C
2028-11-03,79.96,B
2028-11-04,93.44,B
2028-11-05,83.88,C
2028-11-06,119.85,B
2028-11-07,92.72,B
2028-11-08,79.73,C
2028-11-09,78.06,B
2028-11-10,99.5,A
2028-11-11,94.38,A
2028-11-12,124.38,C
2028-11-13,83.18,C
2028-11-14,76.43,A
2028-11-15,90.84,B
2028-11-16,92.86,A
2028-11-17,97.83,C
2028-11-18,103.72,A
2028-11-19,122.41,B
2028-11-20,119.21,A
2028-11-21,94.59,C
2028-11-22,106.05,B
2028-11-23,74.73,B
2028-11-24,95.45,B
2028-11-25,122.24,B
2028-11-26,128.41,A
2028-11-27,71.62,B
2028-11-28,104.41,A
2028-11-29,114.32,A
2028-11-30,99.01,B
2028-12-01,100.71,A
2028-12-02,71.71,B
2028-12-03,96.03,B
2028-12-04,75.69,B
2028-12-05,71.87,C
2028-12-06,126.79,C
2028-12-07,105.61,B
2028-12-08,125.32,B
2028-12-09,113.12,B
2028-12-10,119.32,B
2028-12-11,94.16,B
2028-12-12,90.02,C
2028-12-13,111.43,B
2028-12-14,88.08,C
2028-12-15,79.91,A
2028-12-16,97,B
2028-12-17,122.71,B
2028-12-18,100.36,A
2028-12-19,123.91,A
2028-12-20,76.82,B
2028-12-21,98.31,C
2028-12-22,98.89,C
2028-12-23,105.21,A
2028-12-24,94.97,B
2028-12-25,107.46,A
2028-12-26,105.13,B
2028-12-27,97.8,C
2028-12-28,126.18,C
2028-12-29,121.16,A
2028-12-30,122.61,A
2028-12-31,82.07,A
2029-01-01,98.5,C
2029-01-02,101.41,B
2029-01-03,123.62,A
2029-01-04,128.07,C
2029-01-05,104.84,C
2029-01-06,84.71,A
2029-01-07,80.87,B
2029-01-08,76.79,B
2029-01-09,83.63,B
2029-01-10,127.31,C
2029-01-11,87.59,A
2029-01-12,110.32,A
2029-01-13,77.48,A
2029-01-14,102.69,B
2029-01-15,92.25,C
2029-01-16,79.4,A
2029-01-17,92.52,A
2029-01-18,88.55,C
2029-01-19,92.42,A
2029-01-20,88.45,A
2029-01-21,105.11,C
2029-01-22,100.81,C
2029-01-23,78.09,A
2029-01-24,108.96,A
2029-01-25,118.26,B
2029-01-26,129.23,B
2029-01-27,76.43,B
2029-01-28,123.05,B
2029-01-29,76.09,B
2029-01-30,84.02,C
2029-01-31,104.06,B
2029-02-01,89.67,C
2029-02-02,101.72,A
2029-02-03,122.22,C
2029-02-04,88.56,B
2029-02-05,73.76,C
2029-02-06,80.91,B
2029-02-07,79.78,B
2029-02-08,103.44,C
2029-02-09,126.11,C
2029-02-10,93.92,A
2029-02-11,117.06,C
2029-02-12,111.82,C
2029-02-13,126.64,C
2029-02-14,94.61,C
2029-02-15,106.39,C
2029-02-16,129.69,B
2029-02-17,114.17,A
2029-02-18,105.88,B
2029-02-19,92.3,C
2029-02-20,90.85,C
2029-02-21,70.5,B
2029-02-22,91.23,C
2029-02-23,82.34,B
2029-02-24,87.38,B
2029-02-25,120.81,A
2029-02-26,101.1,A
2029-02-27,96.83,B
2029-02-28,105.7,B
2029-03-01,81.98,C
2029-03-02,84.99,C
2029-03-03,98.59,B
2029-03-04,117.93,A
2029-03-05,70.23,C
2029-03-06,124.92,C
2029-03-07,116.17,C
2029-03-08,94.01,C
2029-03-09,103.57,B
2029-03-10,83.13,B
2029-03-11,106.04,C
2029-03-12,103.81,B
2029-03-13,107.97,C
2029-03-14,73.5,A
2029-03-15,94.11,C
2029-03-16,70.88,B
2029-03-17,106.66,A
2029-03-18,95.04,B
2029-03-19,111.47,B
2029-03-20,87.16,B
2029-03-21,106.02,A
2029-03-22,129.07,B
2029-03-23,102.42,A
2029-03-24,114.84,C
2029-03-25,125.77,B
2029-03-26,116.03,C
2029-03-27,77.3,A
2029-03-28,116.36,B
2029-03-29,81.76,C
2029-03-30,88.9,B
2029-03-31,90.75,B
2029-04-01,114.43,B
2029-04-02,112.33,B
2029-04-03,90.77,B
2029-04-04,101.37,C
2029-04-05,88.19,A
2029-04-06,91.01,B
2029-04-07,117.1,B
2029-04-08,113.44,A
2029-04-09,126.87,A
2029-04-10,78.77,A
2029-04-11,90.83,C
2029-04-12,124.06,A
2029-04-13,86.43,B
2029-04-14,97.11,C
2029-04-15,94.96,C
2029-04-16,75.09,C
2029-04-17,85.5,A
2029-04-18,98.25,B
2029-04-19,116.81,A
2029-04-20,129.19,A
2029-04-21,93.02,A
2029-04-22,83.26,B
2029-04-23,97.65,B
2029-04-24,95.48,B
2029-04-25,116.03,A
2029-04-26,118.83,A
2029-04-27,96.22,A
2029-04-28,80.49,C
2029-04-29,96.07,B
2029-04-30,84.75,C
2029-05-01,75.58,B
2029-05-02,92.32,B
2029-05-03,74.5,B
2029-05-04,91.38,C
2029-05-05,125.11,A
2029-05-06,87.86,C
2029-05-07,88.82,C
2029-05-08,116.09,A
2029-05-09,109.41,A
2029-05-10,114.57,C
2029-05-11,128.6,A
2029-05-12,79.55,A
2029-05-13,76.95,A
2029-05-14,85.95,A
2029-05-15,124.2,B
2029-05-16,82.86,A
2029-05-17,116.49,A
2029-05-18,76.57,C
2029-05-19,116.18,C
2029-05-20,101.95,C
2029-05-21,79.04,C
2029-05-22,97.89,C
2029-05-23,119.24,C
2029-05-24,112.06,B
2029-05-25,95.55,C
2029-05-26,82.36,A
2029-05-27,115.54,B
2029-05-28,128.09,A
2029-05-29,96.24,A
2029-05-30,85.46,A
2029-05-31,92.89,A
2029-06-01,118.2,A
2029-06-02,121.64,A
2029-06-03,79.14,A
2029-06-04,120.05,C
2029-06-05,96.16,C
2029-06-06,115.67,C
2029-06-07,106.97,A
2029-06-08,106.21,B
2029-06-09,98.63,A
2029-06-10,92.14,C
2029-06-11,108.3,C
2029-06-12,94.12,A
2029-06-13,101.17,A
2029-06-14,74.41,A
2029-06-15,90.99,C
2029-06-16,105.38,B
2029-06-17,95.92,C
2029-06-18,124.88,A
2029-06-19,119.89,C
2029-06-20,114.06,B
2029-06-21,109.55,B
2029-06-22,102,B
2029-06-23,92.79,C
2029-06-24,121.77,C
2029-06-25,95.26,C
2029-06-26,105.82,A
2029-06-27,108.16,B
2029-06-28,109.23,C
2029-06-29,124.52,C
2029-06-30,99.99,C
2029-07-01,81.92,C
2029-07-02,107.87,C
2029-07-03,83.17,A
2029-07-04,99.83,C
2029-07-05,90.64,B
2029-07-06,108.13,C
2029-07-07,99.69,C
2029-07-08,76.8,A
2029-07-09,94.04,A
2029-07-10,111.62,C
2029-07-11,95.98,B
2029-07-12,109.84,B
2029-07-13,75.91,B
2029-07-14,123.49,C
2029-07-15,82.28,A
2029-07-16,84.74,A
2029-07-17,88.1,C
2029-07-18,83.82,C
2029-07-19,118.82,C
2029-07-20,80.63,A
2029-07-21,89.95,A
2029-07-22,91.94,C
2029-07-23,90.09,C
2029-07-24,102.02,C
2029-07-25,99.74,B
2029-07-26,98.12,C
2029-07-27,75.62,C
2029-07-28,95.41,C
2029-07-29,75.11,A
2029-07-30,108.52,B
2029-07-31,90.53,C
2029-08-01,103.18,A
2029-08-02,82.22,B
2029-08-03,92.44,B
2029-08-04,112.58,A
2029-08-05,92.78,B
2029-08-06,119.69,B
2029-08-07,91.43,A
2029-08-08,129.9,C
2029-08-09,72.68,A
2029-08-10,71.66,A
2029-08-11,89.64,C
2029-08-12,104.59,B
2029-08-13,127.04,B
2029-08-14,97.25,B
2029-08-15,119.48,B
2029-08-16,79.06,B
2029-08-17,118.25,B
2029-08-18,103.13,A
2029-08-19,116.08,C
2029-08-20,102.84,C
2029-08-21,129.18,A
2029-08-22,74.84,C
2029-08-23,74.52,B
2029-08-24,97.17,A
2029-08-25,120.18,B
2029-08-26,82.42,B
2029-08-27,107.85,A
2029-08-28,90.81,C
2029-08-29,113.33,C
2029-08-30,108.44,C
2029-08-31,79.77,A
2029-09-01,92.72,C
2029-09-02,97.4,A
2029-09-03,114.6,C
2029-09-04,116.54,C
2029-09-05,125.45,A
2029-09-06,107.79,A
2029-09-07,82.56,A
2029-09-08,109.83,C
2029-09-09,86.02,B
2029-09-10,72.32,B
2029-09-11,103.56,B
2029-09-12,91.3,C
2029-09-13,123.28,B
2029-09-14,88.69,C
2029-09-15,90.69,C
2029-09-16,76.18,B
2029-09-17,115.21,C
2029-09-18,124.82,A
2029-09-19,94.26,C
2029-09-20,118.17,C
2029-09-21,89.2,C
2029-09-22,98.12,C
2029-09-23,120.1,B
2029-09-24,126.23,A
2029-09-25,78.68,A
2029-09-26,105.67,A
2029-09-27,120.62,C
2029-09-28,115.28,C
2029-09-29,97.76,C
2029-09-30,95.28,A
2029-10-01,93.25,A
2029-10-02,105.2,A
2029-10-03,81.9,C
2029-10-04,91.45,B
2029-10-05,77.28,B
2029-10-06,88.68,B
2029-10-07,106.09,A
2029-10-08,72.31,B
2029-10-09,127.78,B
2029-10-10,121.06,B
2029-10-11,113.22,C
2029-10-12,105.94,B
2029-10-13,88.74,C
2029-10-14,119.28,C
2029-10-15,125.06,C
2029-10-16,118.01,B
2029-10-17,90.68,C
2029-10-18,91.99,A
2029-10-19,89.1,B
2029-10-20,112.45,C
2029-10-21,79.73,B
2029-10-22,81.43,C
2029-10-23,111.72,A
2029-10-24,108.08,B
2029-10-25,115.95,A
2029-10-26,129.03,A
2029-10-27,125.18,A
2029-10-28,91.92,B
2029-10-29,95.97,A
2029-10-30,112.31,A
2029-10-31,78.61,B
2029-11-01,107.17,A
2029-11-02,106.04,C
2029-11-03,79.38,C
2029-11-04,125.1,C
2029-11-05,90.17,B
2029-11-06,114.5,C
2029-11-07,82.38,A
2029-11-08,118.54,C
2029-11-09,108.58,A
2029-11-10,83.93,A
2029-11-11,81,C
2029-11-12,128.98,C
2029-11-13,112.84,A
2029-11-14,91.11,C
2029-11-15,121.31,A
2029-11-16,114.76,B
2029-11-17,113.6,C
2029-11-18,116.84,A
2029-11-19,78.59,A
2029-11-20,126.23,C
2029-11-21,108.44,A
2029-11-22,115.84,B
2029-11-23,86.31,C
2029-11-24,120.8,A
